i	j	x	r	mach	theta	press	temp
0	92	2.90627	1.76366	2.34678	11.0474	21.2296	2633.37
1	92	2.94064	1.75499	2.35648	10.8529	20.8802	2624.09
2	92	2.99856	1.7402	2.37163	10.5587	20.3459	2609.67
3	92	3.07106	1.72149	2.39146	10.1619	19.6664	2590.89
4	92	3.13485	1.70484	2.40807	9.83461	19.1141	2575.25
5	92	3.20996	1.685	2.42822	9.42901	18.4645	2556.39
6	92	3.28062	1.6661	2.44653	9.06286	17.8927	2539.35
7	92	3.36022	1.64452	2.4675	8.63687	17.2591	2519.96
8	92	3.43816	1.6231	2.48752	8.23097	16.6749	2501.58
9	92	3.52354	1.59928	2.50957	7.77837	16.0536	2481.47
10	92	3.60929	1.57498	2.53127	7.33161	15.4642	2461.81
11	92	3.70166	1.54837	2.55461	6.84642	14.8544	2440.84
12	92	3.79589	1.52076	2.57793	6.35913	14.2684	2420.05
13	92	3.89642	1.49077	2.60262	5.83822	13.6732	2398.23
14	92	4.00009	1.45925	2.62752	5.30894	13.0977	2376.4
15	92	4.11008	1.42515	2.65356	4.74969	12.5217	2353.79
16	92	4.12219	1.42132	2.65635	4.68911	12.4615	2351.38

0	93	2.97247	1.77643	2.35861	10.7985	20.8044	2622.07
1	93	3.0291	1.76195	2.37328	10.5127	20.2887	2608.11
2	93	3.10207	1.74309	2.39303	10.1162	19.6134	2589.41
3	93	3.16626	1.7263	2.40959	9.78903	19.0645	2573.83
4	93	3.24186	1.70629	2.42966	9.38376	18.4189	2555.05
5	93	3.31296	1.68723	2.44791	9.01787	17.8505	2538.08
6	93	3.39307	1.66546	2.4688	8.59231	17.2206	2518.77
7	93	3.4715	1.64385	2.48874	8.1868	16.6399	2500.46
8	93	3.55743	1.61983	2.5107	7.73474	16.0223	2480.44
9	93	3.64373	1.59532	2.53232	7.28855	15.4363	2460.87
10	93	3.73669	1.56849	2.55556	6.80406	14.83	2439.99
11	93	3.83153	1.54064	2.57879	6.31754	14.2474	2419.29
12	93	3.9327	1.51039	2.60337	5.79757	13.6556	2397.57
13	93	4.03703	1.47861	2.62816	5.26933	13.0833	2375.84
14	93	4.12219	1.45215	2.64809	4.84001	12.6404	2358.51

0	94	3.03896	1.78898	2.36958	10.5713	20.4175	2611.62
1	94	3.05966	1.78367	2.37489	10.4674	20.2326	2606.58
2	94	3.13311	1.76465	2.39458	10.0712	19.5614	2587.95
3	94	3.19769	1.74772	2.41108	9.74423	19.0158	2572.43
4	94	3.27378	1.72754	2.43108	9.3393	18.3741	2553.72
5	94	3.34532	1.70832	2.44926	8.97368	17.8091	2536.82
6	94	3.42594	1.68637	2.47007	8.54855	17.1829	2517.59
7	94	3.50487	1.66458	2.48994	8.14345	16.6055	2499.36
8	94	3.59135	1.64035	2.51182	7.69195	15.9915	2479.42
9	94	3.67819	1.61564	2.53335	7.24633	15.4089	2459.94
10	94	3.77174	1.58858	2.5565	6.76256	14.806	2439.15
11	94	3.86718	1.56049	2.57963	6.27682	14.2267	2418.54
12	94	3.969	1.52999	2.6041	5.7578	13.6382	2396.92
13	94	4.07398	1.49794	2.62879	5.23061	13.0691	2375.3
14	94	4.12219	1.48293	2.63995	4.98967	12.8196	2365.58

0	95	3.10584	1.80132	2.38062	10.3394	20.0352	2601.15
1	95	3.16417	1.78618	2.3961	10.0269	19.5105	2586.51
2	95	3.22915	1.76912	2.41254	9.70017	18.9681	2571.06
3	95	3.30572	1.74877	2.43247	9.2956	18.3301	2552.42
4	95	3.37771	1.72939	2.45059	8.93027	17.7684	2535.59
5	95	3.45885	1.70726	2.47133	8.50557	17.1459	2516.44
6	95	3.53826	1.68528	2.49112	8.1009	16.5718	2498.29
7	95	3.62529	1.66085	2.51291	7.64996	15.9613	2478.43
8	95	3.71268	1.63593	2.53437	7.20492	15.382	2459.02
9	95	3.80682	1.60864	2.55742	6.72189	14.7824	2438.33
10	95	3.90286	1.58032	2.58046	6.23694	14.2064	2417.81
11	95	4.00532	1.54956	2.60483	5.71886	13.6212	2396.28
12	95	4.11096	1.51724	2.6294	5.19273	13.0552	2374.76
13	95	4.12219	1.51374	2.63197	5.13711	12.9974	2372.52

0	96	3.1731	1.81345	2.39177	10.1014	19.656	2590.6
1	96	3.19527	1.80768	2.3976	9.98342	19.4605	2585.1
2	96	3.26064	1.79048	2.41398	9.65684	18.9214	2569.71
3	96	3.3377	1.76996	2.43384	9.25263	18.287	2551.15
4	96	3.41012	1.75043	2.45189	8.8876	17.7286	2534.38
5	96	3.49178	1.72811	2.47256	8.46336	17.1096	2515.3
6	96	3.57169	1.70596	2.49228	8.05912	16.5388	2497.22
7	96	3.65926	1.68132	2.51399	7.60875	15.9316	2477.45
8	96	3.74719	1.65619	2.53536	7.1643	15.3555	2458.12
9	96	3.84193	1.62868	2.55833	6.68201	14.7593	2437.52
10	96	3.93856	1.60012	2.58127	6.19786	14.1864	2417.09
11	96	4.04167	1.56911	2.60554	5.68074	13.6044	2395.66
12	96	4.12219	1.54443	2.62408	5.28301	13.1759	2379.41

0	97	3.24078	1.82537	2.40264	9.86919	19.293	2580.36
1	97	3.29216	1.81182	2.4154	9.61421	18.8755	2568.38
2	97	3.3697	1.79113	2.43519	9.21038	18.2447	2549.89
3	97	3.44257	1.77144	2.45318	8.84566	17.6894	2533.19
4	97	3.52473	1.74894	2.47377	8.42188	17.0739	2514.19
5	97	3.60513	1.72661	2.49342	8.01808	16.5063	2496.18
6	97	3.69326	1.70176	2.51506	7.56829	15.9025	2476.48
7	97	3.78173	1.67643	2.53635	7.12445	15.3296	2457.24
8	97	3.87706	1.64869	2.55922	6.64291	14.7366	2436.72
9	97	3.97429	1.6199	2.58207	6.15955	14.1668	2416.38
10	97	4.07804	1.58863	2.60624	5.6434	13.5879	2395.04
11	97	4.12219	1.57507	2.6163	5.4271	13.354	2386.21

0	98	3.37728	1.84856	2.42366	9.41819	18.6096	2560.65
1	98	3.43383	1.83342	2.43782	9.12788	18.1624	2547.44
2	98	3.50757	1.81341	2.45569	8.76381	17.6133	2530.87
3	98	3.59076	1.79054	2.47614	8.34098	17.0045	2512.01
4	98	3.67214	1.76785	2.49565	7.93809	16.4431	2494.15
5	98	3.76136	1.7426	2.51713	7.4895	15.8458	2474.6
6	98	3.85092	1.71686	2.53826	7.04688	15.279	2455.51
7	98	3.94743	1.68866	2.56097	6.56685	14.6923	2435.16
8	98	4.04586	1.65941	2.58364	6.08513	14.1286	2414.99
9	98	4.12219	1.63632	2.60107	5.71143	13.71	2399.59

0	99	3.51532	1.8709	2.44448	8.96396	17.9559	2541.26
1	99	3.57268	1.85528	2.45812	8.68463	17.5398	2528.62
2	99	3.65689	1.83204	2.47844	8.26278	16.9375	2509.9
3	99	3.73925	1.80899	2.49781	7.86083	16.382	2492.17
4	99	3.82956	1.78333	2.51914	7.41347	15.791	2472.78
5	99	3.9202	1.75718	2.54012	6.9721	15.2301	2453.84
6	99	4.0179	1.72854	2.56266	6.4936	14.6495	2433.65
7	99	4.11751	1.69882	2.58516	6.01352	14.0916	2413.64
8	99	4.12219	1.6974	2.58621	5.991	14.0662	2412.72

0	100	3.65481	1.89235	2.46448	8.52439	17.3489	2522.74
1	100	3.72312	1.87344	2.48066	8.18712	16.8728	2507.86
2	100	3.80645	1.85003	2.4999	7.78614	16.323	2490.26
3	100	3.89785	1.82397	2.52109	7.34002	15.7381	2471.02
4	100	3.98957	1.79742	2.54192	6.89992	15.1829	2452.22
5	100	4.08845	1.76832	2.5643	6.42297	14.6081	2432.19
6	100	4.12219	1.75822	2.57177	6.26284	14.4209	2425.52

0	101	3.79583	1.91293	2.48427	8.08354	16.7684	2504.56
1	101	3.87374	1.89097	2.50193	7.71387	16.266	2488.41
2	101	3.96623	1.86451	2.52298	7.26902	15.6869	2469.31
3	101	4.05903	1.83755	2.54367	6.8302	15.1372	2450.65
4	101	4.12219	1.8189	2.5577	6.53011	14.7754	2438.08

0	102	3.93828	1.93263	2.50328	7.65717	16.2285	2487.19
1	102	3.94112	1.93182	2.50391	7.64389	16.2109	2486.62
2	102	4.0347	1.90497	2.52481	7.20031	15.6374	2467.65
3	102	4.12219	1.87946	2.54397	6.79256	15.1293	2450.38

0	103	4.08209	1.95142	2.52195	7.23263	15.7146	2470.23
1	103	4.10325	1.94533	2.5266	7.13379	15.5894	2466.03
2	103	4.12219	1.93979	2.53067	7.04677	15.4803	2462.36

0	104	4.12219	1.95646	2.52708	7.11579	15.5764	2465.6

